ticket_id,airline_flight,name,gender,dob,dop,dod,is_adult,from,to,distance,num_stops,has_loyalty,price_tier,price
IDZZ49300,Omega\OG-078,Mr. Rodger Morel,M,2006-02-24,2021-01-05,2021-07-05,0,Bermuda,Saint Helena,8560.46,0,0,1,914.82
IDXX24745,Adonis\AS-548,Mr. Alexander Gillum,M,2019-05-24,2021-01-14,2021-04-22,0,Pakistan,Aruba,13573.86,2,0,2,2904.66
IDXX49342,Adonis\AS-634,Ms. Gina Quinn,F,2007-09-20,2021-08-09,2022-07-09,0,Saint Pierre and Miquelon,Heard Island and McDonald Islands,16456.77,2,1,2,3141.4
IDYY84033,Calisto\CS-676,Mr. Daniel Griffith,M,2010-01-31,2021-02-09,2021-03-23,0,Iceland,Czech Republic,2612.79,0,1,2,759.42
IDXX84243,Adonis\AS-406,Ms. Lauren Foreman,F,1989-05-16,2021-11-22,2022-04-25,1,Dominican Republic,Turkmenistan,11752.25,2,1,2,2380.64
IDZZ13622,Omega\OG-306,Mr. Kevin Michelson,M,2019-11-07,2021-10-04,2021-11-06,0,Burkina Faso,Serbia,4143.64,1,1,3,932.98
IDYY71971,Calisto\CS-058,Ms. Jennie Bullard,F,1983-02-03,2021-08-29,2021-10-29,1,Malawi,Bangladesh,7354.57,0,1,2,1560.67
IDXX69778,Adonis\AS-181,Ms. Tamara Harris,F,2012-05-21,2021-09-07,2022-07-21,0,Christmas Island,Antigua and Barbuda,18497.7,1,0,1,2141.38
IDXX27452,Adonis\AS-501,Ms. Elizabeth Daum,F,1991-07-01,2021-05-24,2021-06-13,1,Ireland,Montserrat,6171.51,1,0,3,2244.92
IDXX16885,Adonis\AS-292,Ms. Mary Herrera,F,1997-28-12,2021-06-11,2021-08-16,1,Dominica,Solomon Islands,15486.07,1,1,2,3150.99
IDZZ79712,Omega\OG-315,Mr. Ronald Ferrel,M,1992-09-09,2021-08-26,2021-12-02,1,Iceland,Oman,7151.58,1,0,2,1265.84
IDZZ55404,Omega\OG-730,Mr. James Young,M,2007-10-02,2021-10-25,2022-05-16,0,Vanuatu,Croatia,15800.86,1,0,1,1241.95
IDZZ87890,Omega\OG-424,Ms. Nellie Perez,F,1999-11-25,2021-08-13,2021-12-31,1,Puerto Rico,Cayman Islands,1478.85,1,1,2,530.03
IDZZ86292,Omega\OG-807,Mr. Clinton Hennessey,M,2001-09-19,2021-09-04,2021-10-08,1,Denmark,Belgium,722.56,1,0,2,498.2
IDYY46240,Calisto\CS-664,Ms. Herminia Johnson,F,1983-07-06,2021-03-03,2021-10-26,1,Monaco,Ethiopia,5005.67,2,1,1,635.75
IDZZ59801,Omega\OG-200,Ms. Bette Branch,F,1988-04-10,2021-11-28,2022-09-26,1,Bahrain,Saint Pierre and Miquelon,9116.75,1,0,1,966.79
IDZZ69634,Omega\OG-513,Ms. Jane Pittman,F,1990-02-20,2021-04-26,2022-02-11,1,Grenada,Tunisia,7528.1,0,0,1,974.48
IDXX86815,Adonis\AS-951,Ms. Nadine Linkous,F,2012-05-14,2021-07-05,2021-08-09,0,Macau,Togo,11941.31,2,1,2,2334.7
IDYY73988,Calisto\CS-140,Mr. Stanley Rushing,male,1982-03-14,2021-08-09,2021-10-01,1,Libya,Tuvalu,17056.94,1,0,2,3151.97
IDXX25552,Adonis\AS-817,Mr. Rickey Unga,M,1995-08-28,2021-06-21,2021-11-26,1,Guinea-Bissau,Grenada,5048.04,1,0,2,1410.22
IDZZ97133,Omega\OG-229,Mr. Charley Wilkowitz,M,2011-09-25,2021-07-05,2022-03-29,0,Gambia,Western Sahara,1225.94,0,0,1,477.75
IDXX53652,Adonis\AS-760,Ms. Megan Walker,F,2007-12-15,2021-01-16,2021-08-15,0,Cambodia,United States,14099.67,2,1,2,2721.24
IDZZ92094,Omega\OG-672,Ms. Hilda Krings,F,2017-01-02,2021-04-25,2021-12-26,0,Pakistan,Honduras,14328.88,1,1,2,1818.7
IDXX26158,Adonis\AS-687,Mr. William Smith,M,1995-05-28,2021-11-24,2022-02-03,1,Gibraltar,Turks and Caicos Islands,6547.26,1,0,2,1711.83
IDXX31124,Adonis\AS-512,Ms. Donna Heyde,F,2003-12-11,2021-10-14,2022-05-11,1,Morocco,Côte d'Ivoire,2704.39,1,0,1,670.33
IDYY29376,Calisto\CS-843,Ms. Jennifer Eisenhauer,F,1986-02-20,2021-12-25,2022-02-28,1,Micronesia,Canada,10133.16,1,0,2,2031.6
IDXX83469,Adonis\AS-328,Mr. Jeremy Fells,F,2003-02-02,2021-09-10,2021-11-26,1,Bangladesh,Japan,4773.86,1,1,2,1225.79
IDYY61627,Calisto\CS-741,Ms. Valerie Chacon,F,2006-11-05,2021-02-20,2021-05-08,0,Heard Island and McDonald Islands,Vanuatu,8883.05,2,1,2,1435.49
IDXX73174,Adonis\AS-646,Ms. Hazel Arcement,F,1989-08-24,2021-12-05,2022-01-15,1,Argentina,Turkey,13244.96,2,1,3,3850.13
IDYY75666,Calisto\CS-261,Mr. David Madison,M,1990-02-02,2021-01-20,2021-01-26,1,France,Heard Island and McDonald Islands,12952.9,1,1,2,2244.73
IDYY41767,Calisto\CS-311,Mr. Floyd Hardwick,M,1982-12-20,2021-05-08,2022-04-22,1,Puerto Rico,Congo [Republic],9225.07,0,0,1,1276.66
IDZZ14385,Omega\OG-563,Ms. Katie Outhouse,F,2010-12-28,2021-02-19,2021-10-12,0,Panama,Benin,9114.38,0,0,1,955.22
IDXX61012,Adonis\AS-937,Ms. Juanita Ball,F,1995-01-04,2021-Jan-12,2021-07-11,1,Isle of Man,Comoros,8652.15,2,1,2,1836.13
IDYY60869,Calisto\CS-903,Ms. Cindy Negbenebor,F,2005-05-04,2021-11-12,2022-07-01,1,Germany,San Marino,818.0,0,0,1,605.3
IDYY47972,Calisto\CS-494,Mr. Antonio Chiu,M,1995-12-08,2021-04-18,2022-01-03,1,Denmark,Eritrea,5243.97,1,1,1,756.67
IDZZ90872,Omega\OG-640,Ms. Daisy Almendarez,F,2016-10-25,2021-10-27,2022-05-02,0,Morocco,Guatemala,8466.01,1,0,1,807.19
IDYY41521,Calisto\CS-710,Mr. Mark Padberg,M,2009-07-06,2021-05-23,2022-01-15,0,Panama,Senegal,7243.15,1,1,3,1309.8
IDYY85938,Calisto\CS-097,Ms. Blanca Turner,F,1991-06-01,2021-08-14,Sun Apr 10 00:00:00 2022,1,British Indian Ocean Territory,Svalbard and Jan Mayen,9796.08,0,0,2,2106.36
IDZZ57416,Omega\OG-043,Mr. Ian Widera,M,2009-01-22,2021-01-26,2021-02-22,0,Russia,French Southern Territories,12744.36,2,0,3,1717.54
IDYY41945,Calisto\CS-972,Mr. William Libel,M,2020-08-18,2021-09-30,2021-11-12,0,Cayman Islands,Saint Vincent and the Grenadines,2182.82,2,1,2,484.05
IDYY04498,Calisto\CS-353,Ms. Margo Bogdon,F,1985-06-11,2021-04-09,2021-11-06,1,North Korea,Czech Republic,8008.1,1,0,2,1698.15
IDZZ51635,Omega\OG-435,Mr. Robert Wood,M,1999-03-14,2021-06-16,2022-02-15,1,Brazil,Western Sahara,6027.09,2,0,1,665.63
IDYY42598,Calisto\CS-504,Mr. George Brashears,M,1987-20-09,2021-05-19,2021-09-27,1,United States,Macau,12758.45,1,0,2,2457.91
IDXX97230,Adonis\AS-772,Mr. Philip Olson,M,1994-03-03,2021-05-30,2021-10-13,1,Italy,Chile,12144.51,1,1,2,2559.14
IDYY59317,Calisto\CS-477,Ms. Sallie Mccollum,F,2002-12-27,2021-05-22,2022-01-14,1,Oman,Canada,11233.72,1,1,1,1182.77
IDYY97510,Calisto\CS-327,Ms. Angela Dealba,F,2012-06-22,2021-12-31,2022-04-23,0,Italy,Philippines,10593.48,2,0,2,1880.3
IDZZ82163,Omega\OG-166,Mr. Gregory Masom,M,1987-11-09,2021-06-29,2022-05-05,1,Nepal,Burundi,6784.23,2,0,1,706.79
IDZZ95395,Omega\OG-765,Ms. Edna Henry,F,2019-06-28,2021-03-22,2021-11-29,0,Grenada,Greece,8599.25,0,0,1,927.34
IDZZ00907,Omega\OG-402,Ms. Valerie Childs,F,1983-08-26,2021-08-04,2021-12-20,1,Burkina Faso,Ecuador,8608.84,2,0,2,1340.14
IDXX26685,Adonis\AS-467,Mr. Aaron Branch,M,1991-09-02,2021-04-04,2021-11-09,1,Andorra,Luxembourg,880.81,0,0,1,593.62
IDXX47550,Adonis\AS-520,Mr. Richard Salley,M,2000-07-13,2021-09-11,2022-03-21,1,Svalbard and Jan Mayen,Laos,7594.59,2,0,1,1058.52
IDXX37460,Calisto\CS-232,Mr. Dan Lites,M,2020-10-10,2021-01-29,2021-02-24,0,Mali,Vatican City,3127.98,0,1,2,919.21
IDXX84213,Adonis\AS-998,Ms. Carolyn Perez,F,2004-04-25,2021-04-25,2021-08-27,1,Portugal,Armenia,4489.74,2,0,2,1191.59
IDYY12821,Calisto\CS-631,Mr. James Henry,M,2012-05-06,2021-04-06,2022-01-14,0,Cyprus,Comoros,5346.71,1,0,1,724.6
IDYY25548,Calisto\CS-817,Mr. Dustin Georgi,M,1994-04-21,2021-07-24,2021-11-21,1,Thailand,Seychelles,5508.67,2,1,2,1067.55
IDZZ21665,Omega\OG-649,Ms. Anne Williams,F,1985-04-14,2021-02-25,2021-06-20,1,France,Brazil,8634.77,0,1,2,1409.68
IDXX64840,Adonis\AS-032,Ms. Gloria Gustaveson,F,1986-08-10,2021-01-26,2021-11-17,1,Jordan,Taiwan,8228.34,2,0,1,1128.2
IDZZ43944,Omega\OG-559,Ms. Carol Suggs,F,2020-06-05,2021-02-13,2021-06-11,0,Laos,Suriname,16498.24,2,1,2,1959.91
IDXX84897,Adonis\AS-215,Mr. Ryan Hunstad,M,2011-07-11,2021-08-02,2022-05-24,0,Mali,Western Sahara,1183.32,2,1,1,287.7
IDXX07121,Adonis\AS-988,Mr. Michael Guess,M,1991-10-05,2021-01-28,2021-04-28,1,Nigeria,Iran,5302.38,0,0,2,1549.79
IDXX98486,Adonis\AS-796,Mr. John Rego,M,2016-10-06,2021-04-09,2021-09-05,0,Greenland,Cape Verde,6321.68,1,1,2,1402.24
IDYY90472,Calisto\CS-449,Ms. Earnestine Brown,F,2009-01-05,2021-08-10,2021-10-02,0,Andorra,Malawi,7052.78,0,0,3,2106.04
IDXX47107,Adonis\AS-258,Mr. Allen Tom,M,2019-11-30,2021-12-01,2022-11-10,0,Yemen,Costa Rica,14069.02,2,0,1,1606.74
IDZZ63738,Omega\OG-236,Mr. Steven Graham,M,2009-01-08,2021-09-23,2022-08-03,0,Gaza Strip,Cayman Islands,11074.34,2,0,1,856.18
IDYY90178,Calisto\CS-696,Ms. Corrine Smith,F,2017-07-27,2021-11-26,2022-02-17,1,Brazil,Mayotte,10414.76,1,0,2,1968.08
IDXX72557,Adonis\AS-132,Ms. Gail Coger,F,2015-11-15,2021-06-25,2022-01-08,0,Bahamas,Macedonia [FYROM],8907.2,2,1,2,1781.47
IDYY12476,Calisto\CS-460,Ms. Brenda Franklin,F,1990-10-02,2021-07-29,2022-06-12,1,Swaziland,Mauritius,11752.25,2,1,2,657.6
IDXX09119,Adonis\AS-277,Mr. Mike Saenz,M,2015-01-11,2021-07-05,2021-10-09,0,Guinea,Zambia,4880.15,0,0,2,1378.59
IDZZ56826,Omega\OG-836,Mr. Christian Pacheco,M,1982-10-30,2021-06-04,2022-02-17,1,British Indian Ocean Territory,Saint Pierre and Miquelon,13357.06,2,1,1,997.66
IDXX58170,Adonis\AS-216,Mr. Richard Priest,M,2001-12-19,2021-06-25,2022-02-24,1,Swaziland,Montserrat,11193.84,1,0,1,1507.58
IDYY58878,Calisto\CS-053,Ms. Ashley Dale,F,1983-04-17,2021-09-21,2022-01-29,1,Nauru,Gaza Strip,13988.3,2,1,2,2293.09
IDXX05300,Adonis\AS-341,Mr. Robert Molter,M,2021-09-24,2021-10-01,2022-07-24,0,Trinidad and Tobago,Latvia,8770.29,0,0,2,2147.71
IDYY80859,Calisto\CS-102,Mr. Jeffrey Jersey,M,2011-07-10,2021-06-08,2022-03-02,0,United Arab Emirates,Botswana,5992.35,1,0,1,774.28
IDXX71690,Adonis\AS-159,Mr. Carl Alfaro,M,1998-02-28,2021-07-29,2022-03-14,1,Western Sahara,Poland,4107.14,2,0,1,709.89
IDZZ08235,Omega\OG-616,Ms. Nicole Rutledge,F,1997-10-26,2021-08-05,2021-11-28,1,Madagascar,Cape Verde,8673.07,2,1,2,1202.7
IDYY15918,Calisto\CS-112,Ms. Jennifer Cosgrove,F,1986-10-11,2021-11-11,2022-02-10,1,Guinea-Bissau,Nigeria,2628.18,1,0,2,845.56
IDYY05356,Calisto\CS-922,Mr. Todd Kreisher,M,2019-02-11,2021-04-13,2021-08-01,0,Andorra,Latvia,2278.46,2,1,2,501.54
IDZZ70291,Omega\OG-415,Mr. Sergio Kovac,M,2011-08-16,2021-09-07,2022-01-06,0,Burkina Faso,Palau,14709.24,1,0,2,2057.46
IDXX79494,Adonis\AS-394,Mr. Darnell Hudgens,M,1990-07-05,2021-06-16,2022-01-09,1,Denmark,Svalbard and Jan Mayen,2433.07,1,0,2,887.83
IDXX05370,Adonis\AS-610,Mr. Antonio Hansel,M,2007-10-27,2021-07-06,2022-01-02,0,Bahrain,Estonia,4149.18,2,0,2,1028.85
IDZZ56802,Omega\OG-105,Ms. Marguerite Martinez,F,2018-03-09,2021-01-29,2021-09-09,0,Marshall Islands,Myanmar [Burma],8201.53,1,0,1,789.06
IDZZ26235,Omega\OG-933,Mr. Jerome Terrance,M,1991-12-02,2021-10-20,2022-03-24,1,Iraq,Tajikistan,2551.32,1,0,2,717.32
IDZZ16720,Omega\OG-090,Ms. Nicole Rutledge,F,1991-09-18,2021-08-14,2022-03-30,1,Malta,Qatar,3691.49,2,0,1,514.04
IDYY07037,Calisto\CS-837,Ms. Bobbie Davis,F,2001-05-21,2021-05-05,2021-09-16,1,Mexico,Guatemala,1557.85,1,1,2,591.71
IDZZ29942,Omega\OG-462,Ms. Kellye Wheeler,F,2012-08-13,2021-01-05,2021-01-21,0,Luxembourg,Swaziland,8859.9,2,1,2,1119.8
IDXX28014,Adonis\AS-566,Ms. Helen Gustafson,F,2008-07-29,2021-12-25,2022-05-28,0,French Guiana,Vatican City,7718.84,0,0,2,1943.95
IDXX09042,Adonis\AS-235,Ms. Julie Murray,F,2000-01-26,2021-01-14,2021-07-09,1,Vietnam,Benin,11459.13,2,0,2,2586.16
IDYY82294,Calisto\CS-375,Ms. Sharon Baxley,F,1986-12-23,2021-07-16,2021-09-24,1,Bhutan,Guatemala,15216.78,1,0,2,2852.12
IDZZ36635,Omega\OG-263,Ms. Sabrina Clark,F,2007-03-31,2021-09-20,2022-03-06,0,Swaziland,Luxembourg,8859.9,1,1,2,1225.83
IDXX99118,Adonis\AS-378,Ms. Angela Webb,F,2018-08-09,2021-08-20,2022-05-20,0,Armenia,Nepal,3789.16,0,0,1,780.48
IDXX79526,Adonis\AS-079,Mr. Henry Peterson,M,1988-11-13,2021-02-11,2021-10-09,1,Bermuda,Czech Republic,6671.62,2,0,2,1634.61
IDYY50252,Calisto\CS-511,Ms. Robin Lomago,F,2014-10-14,2021-11-27,2022-08-24,0,Haiti,Russia,11074.04,2,1,1,960.23
IDXX81477,Adonis\AS-450,Mr. Craig Pierce,M,2020-01-08,2021-04-08,2022-04-01,0,Japan,Algeria,11563.18,2,1,1,1219.63
IDXX44011,Adonis\AS-022,Ms. Helen Witcher,F,2021-02-07,2021-12-22,2022-08-25,0,Malawi,Monaco,6908.28,2,0,1,890.1
IDXX23037,Adonis\AS-472,Ms. Heather Murphy,F,2002-01-13,2021-05-12,2021-06-14,1,Iceland,Mongolia,6648.72,0,1,2,1652.63
IDZZ71427,Omega\OG-357,Mr. Angel Manning,M,1994-07-21,2021-08-13,2022-06-17,1,Brazil,Heard Island and McDonald Islands,10920.35,1,1,1,956.15
IDYY47386,Calisto\CS-552,Ms. Marcelina Johnson,F,2014-03-25,2021-08-03,2021-08-18,0,Malawi,Togo,4429.67,0,1,2,1014.79
IDYY33599,Calisto\CS-857,Ms. Rosalie Dupre,F,2014-09-14,2021-09-11,2022-04-11,0,Niue,Thailand,10501.38,1,1,1,1024.22
IDXX91037,Adonis\AS-304,Mr. Michael Viveros,F,2004-03-17,2021-11-10,2021-12-19,1,Gambia,Northern Mariana Islands,16007.68,1,0,3,5207.96
IDXX74739,Adonis\AS-242,Mr. Daniel Black,M,1982-10-30,2021-01-21,2021-04-24,1,Mayotte,Guyana,11665.95,2,1,2,2370.26
IDXX66122,Adonis\AS-288,Ms. Kathy Tenebruso,F,2007-07-22,2021-07-11,2021-09-12,0,Iraq,Slovenia,2824.5,0,0,2,960.55
IDZZ45245,Omega\OG-322,Ms. Christy Milner,F,2011-04-09,2021-07-22,2022-02-05,0,Switzerland,Congo [Republic],5289.24,0,0,2,1033.84
IDXX77513,Adonis\AS-723,Mr. Richard Jones,M,1981-03-22,2021-09-12,2022-05-04,1,Marshall Islands,Iraq,12905.57,2,1,1,1430.87
IDXX63931,Adonis\AS-839,Ms. Ladonna Whittemore,F,2018-03-13,2021-02-13,2021-05-04,0,Cameroon,Malta,3186.74,2,1,2,750.21
IDZZ90470,Omega\OG-975,Mr. Christopher Velez,M,1999-01-13,2021-07-25,2021-10-24,1,Guernsey,U.S. Virgin Islands,6487.71,2,1,2,977.24
IDXX71086,Adonis\AS-845,Ms. Mary Tavolario,F,2021-04-22,2021-10-01,2022-02-09,0,Iraq,Togo,5175.46,1,0,2,1320.44
IDYY82159,Calisto\CS-518,Ms. Deanna Thomas,F,1995-12-12,2021-07-23,2022-03-22,1,Austria,Botswana,7841.01,0,1,1,1046.27
IDZZ20457,Omega\OG-827,Ms. Pia Ader,F,1984-06-14,2021-09-21,2022-08-19,1,Barbados,Sri Lanka,15062.34,2,0,1,1208.44
IDYY91326,Calisto\CS-394,Ms. Joyce Phillips,F,1991-08-24,2021-02-01,2022-01-25,1,Seychelles,Tajikistan,5112.03,2,0,1,637.38
IDZZ94754,Omega\OG-388,Mr. Christopher Parham,M,1982-11-25,2021-03-11,2022-01-19,1,Mali,Afghanistan,7276.43,1,1,1,755.15
IDXX86100,Adonis\CS-482,Mr. Richard Pauling,M,2007-03-22,2021-05-26,2022-04-23,0,Namibia,Macau,11449.4,1,0,2,2588.06
IDXX31080,Adonis\AS-313,Mr. Jose Sanchez,M,1993-12-19,2021-09-06,2021-09-28,1,Luxembourg,Morocco,2287.13,0,0,2,952.56
IDXX72585,Adonis\AS-852,Mr. Rene Coleman,M,2018-11-10,2021-08-17,2022-05-02,0,French Guiana,Chile,4809.5,0,0,1,880.93
IDYY46027,Calisto\CS-981,Ms. Nadine Scott,F,1995-11-15,2021-04-29,2021-05-25,1,Swaziland,United Kingdom,9702.99,1,0,2,1969.61
IDXX79424,Adonis\AS-121,Mr. Ramon Means,M,1992-04-06,2021-06-16,2021-10-31,1,Guadeloupe,Angola,9334.44,0,0,2,2368.36
IDZZ21513,Omega\OG-961,Mr. James Vanmeter,M,2019-10-04,2021-09-26,2022-01-19,0,Grenada,Palau,17198.83,1,1,2,2130.37
IDXX30066,Adonis\AS-651,Ms. Joyce Johnson,F,2009-07-03,2021-10-19,2022-05-05,0,China,Albania,7048.51,2,1,1,814.45
IDXX36632,Adonis\AS-563,Mr. Ronald Petro,M,2010-04-10,2021-08-27,2022-04-25,0,Venezuela,Afghanistan,13456.61,2,0,1,1385.51
IDXX76959,Adonis\AS-726,Mr. Randy Totten,M,1995-06-12,2021-07-27,2021-08-16,1,Morocco,Brazil,7007.78,0,0,2,1908.49
IDXX79197,Adonis\AS-342,Ms. Mendy Roberts,F,1988-07-16,2021-09-11,2022-05-18,1,Belgium,Slovakia,1115.77,2,1,1,382.73
IDXX10855,Adonis\AS-056,Mr. Duane Polczynski,M,2004-10-04,2021-01-01,2021-11-01,1,Ecuador,Netherlands Antilles,1861.81,1,1,1,526.88
IDZZ24557,Omega\OG-593,Ms. Connie Ludwig,M,1998-12-23,2021-08-30,2022-03-27,1,French Polynesia,Nauru,5144.09,1,1,2,925.76
IDYY06005,Calisto\CS-384,Mr. Jeremiah Korpal,M,1999-12-09,2021-12-23,2022-06-12,1,Turkmenistan,Marshall Islands,11343.65,2,1,2,1911.46
IDZZ01774,Omega\OG-715,Mr. Allen Persons,M,1992-05-20,2021-05-08,2021-12-14,1,Italy,Algeria,1830.41,2,0,1,418.14
IDZZ88756,Omega\OG-390,Mr. Charlie Parihar,M,2013-01-19,2021-10-10,2022-03-23,0,Luxembourg,Uzbekistan,4529.0,0,0,2,960.44
IDXX52083,Adonis\AS-355,Mr. Robert Jennings,M,1980-06-17,2021-02-25,2021-08-27,1,Kenya,Italy,5312.31,1,1,1,835.36
IDZZ50525,Omega\OG-980,Ms. Margie Romiro,F,2014-05-18,2021-08-25,2022-04-06,0,Denmark,Zimbabwe,8580.79,0,1,1,836.0
IDYY82793,Calisto\CS-860,Mr. Jose Basich,M,2017-11-08,2021-06-04,2021-12-18,0,Costa Rica,Uzbekistan,13487.97,2,0,2,2342.07
IDXX13671,Adonis\AS-392,Ms. Wendy Vincent,F,1993-04-08,2021-02-16,2021-09-22,1,Timor-Leste,New Zealand,5998.47,1,1,1,1003.08
IDXX86718,Adonis\AS-320,Mr. Michael Snider,F,2013-11-01,2021-01-03,2021-11-02,0,Guatemala,Belize,242.34,0,1,1,380.01
IDXX82160,Adonis\AS-316,Ms. Juana Benefiel,F,1996-12-11,2021-12-03,2022-09-17,1,Tajikistan,Syria,2895.94,1,1,2,885.66
IDXX76359,Adonis\AS-500,Mr. Gary Christopher,M,2004-05-26,2021-08-19,2022-01-02,1,Cuba,Libya,9444.11,2,0,2,2181.12
IDZZ75658,Omega\OG-788,Mr. Joseph Mendoza,M,2019-04-20,2021-03-04,2021-08-28,0,Portugal,Somalia,6644.02,0,0,2,1207.43
IDXX85318,Adonis\AS-010,Ms. Nicole Cook,F,1999-02-09,2021-09-10,2022-05-04,1,Wallis and Futuna,Czech Republic,15862.7,2,1,1,1694.02
IDYY39857,Calisto\CS-604,Mr. Michael Gallagher,M,1992-04-17,2021-09-25,2022-07-05,1,Bermuda,Cape Verde,4484.48,1,0,1,779.95
IDXX04830,Adonis\AS-950,Mr. George Parra,M,2005-05-25,2021-17-06,2021-11-30,1,Niue,Panama,10232.52,1,1,2,2205.9
IDXX72897,Adonis\AS-179,Ms. Pauline Anderson,F,1987-08-10,2021-05-09,2021-06-01,1,Afghanistan,Congo [DRC],6410.05,1,0,2,1686.49
IDZZ72180,Omega\OG-993,Ms. Genevie Clayton,F,2016-05-14,2021-12-13,2022-01-20,0,Micronesia,Uganda,13112.38,1,1,2,1692.52
IDYY52123,Calisto\CS-281,Mr. Philip Long,M,2004-12-22,2021-07-09,2022-06-16,1,El Salvador,North Korea,12934.41,1,1,1,1309.48
IDXX36403,Adonis\AS-866,Ms. Minnie Corlew,F,2011-01-24,2021-08-19,2022-05-13,0,Switzerland,United Arab Emirates,4808.15,1,0,1,786.29
IDZZ28291,Omega\OG-746,Ms. Nikole Hogan,F,1986-10-11,2021-08-27,2022-08-17,1,Turks and Caicos Islands,Brazil,4550.35,2,1,1,516.67
IDYY50042,Calisto\CS-955,Ms. Rose Hecker,F,2019-06-15,2021-10-18,2022-07-17,0,Georgia,Zambia,6373.32,1,0,2,1317.91
IDZZ73591,Omega\OG-031,Mr. Travis Warren,M,2014-01-20,2021-07-11,2022-05-04,0,Maldives,Eritrea,3900.72,1,0,1,537.14
IDZZ30349,Omega\OG-024,Mr. Herbert Pavlick,M,1992-04-16,2021-11-15,2022-02-09,1,Venezuela,Barbados,1079.17,1,0,2,532.12
IDYY36629,Calisto\CS-418,Mr. Francis Leonard,M,2017-09-07,2021-02-13,2021-10-29,0,Anguilla,Singapore,17427.56,1,0,1,1695.9
IDZZ01984,Omega\OG-782,Mr. Alan Thomas,M,2009-01-21,2021-05-14,2021-06-24,0,Portugal,Ethiopia,5880.24,0,1,2,997.71
IDYY66097,Calisto\CS-086,Ms. Bridget Schade,F,2020-07-18,2021-12-04,2022-04-01,0,Côte d'Ivoire,Nigeria,1575.81,2,1,2,389.66
IDYY30655,Calisto\CS-675,Mr. Paul Lozano,M,1985-02-25,2021-06-11,2022-03-23,1,Yemen,Sierra Leone,6593.07,0,0,1,1066.55
IDZZ40026,Omega\OG-137,Mr. Richard Kauffman,M,2018-04-22,2021-01-04,2021-05-23,0,Mali,Saint Vincent and the Grenadines,6151.66,2,0,2,935.57
IDXX79984,Adonis\AS-419,Ms. Esther Clark,F,2000-04-07,2021-09-12,2022-01-01,1,Bhutan,Netherlands,7318.57,1,0,2,1861.08
IDXX37493,Adonis\AS-832,Ms. Janette Cosby,F,2003-04-12,2021-04-23,2021-08-05,1,Slovakia,Tonga,16702.26,1,1,2,3368.43
IDYY72654,Calisto\CS-153,Ms. Ruth Nelson,F,1981-11-14,2021-09-03,2021-12-02,1,Timor-Leste,Comoros,8937.23,2,0,2,1728.02
IDYY02262,Calisto\CS-828,Mr. Gilbert Thomas,M,2002-03-14,2021-03-13,2022-01-20,1,Djibouti,Burkina Faso,4801.62,0,1,1,825.36
IDZZ97155,Omega\OG-677,Ms. Elaine Leighton,F,2004-01-09,2021-01-15,2021-03-07,1,Ukraine,Marshall Islands,12728.34,2,0,3,2602.89
IDZZ81764,Omega\OG-281,Mr. Jerry Tran,M,2017-08-24,2021-05-13,2022-03-22,0,Cuba,San Marino,8395.22,2,0,1,693.08
IDXX99331,Adonis\AS-035,Ms. Victoria Nichols,F,1986-07-28,2021-02-21,2021-04-21,1,Sri Lanka,Kenya,4836.62,2,1,2,1141.29
IDZZ89243,Omega\OG-958,Mr. Leroy Hansbrough,male,1986-11-20,2021-06-07,2021-10-28,1,Russia,Honduras,11435.28,2,0,2,1663.8
IDYY67939,Calisto\CS-703,Mr. Francisco Sanchez,M,1999-02-24,2021-08-05,2021-08-19,1,Papua New Guinea,United States,13115.59,1,0,2,2512.53
IDXX85474,Adonis\AS-768,Ms. Marguerite Gilbert,F,1989-06-04,2021-10-12,2022-01-01,1,Papua New Guinea,Egypt,12632.0,1,0,2,2937.03
IDXX64496,Adonis\AS-778,Mr. Jonah Stansbury,M,2014-02-19,2021-08-30,2022-05-15,0,Dominican Republic,Namibia,10688.1,2,1,2,2095.17
IDYY05254,Calisto\CS-585,Mr. John Buck,M,2011-02-07,2021-07-02,2021-11-11,0,Congo [DRC],Luxembourg,6180.84,0,1,2,1266.92
IDXX08185,Adonis\AS-028,Mr. Michael Webster,M,2014-05-09,2021-10-12,2022-08-09,0,Solomon Islands,Cameroon,16484.53,2,1,1,1663.89
IDXX95695,Adonis\AS-710,Ms. Doretha Hopkins,F,2007-01-06,2021-03-29,2021-10-24,0,Eritrea,Iceland,7050.08,2,0,2,1606.32
IDZZ54687,Omega\OG-756,Ms. Kimberly Obleton,F,2009-11-24,2021-01-04,2021-09-18,0,Namibia,Djibouti,4678.95,2,1,2,671.91
