ticket_id,airline_flight,name,gender,dob,dop,dod,is_adult,from,to,distance,num_stops,has_loyalty,price_tier,price
IDXX19076,Adonis\AS-836,Mr. Kristopher Reese,M,2020-01-03,2021-11-29,2022-01-29,0,Saudi Arabia,Western Sahara,5846.93,1,0,2,1467.78
IDXX43329,Adonis\AS-107,Mr. Thaddeus Huston,M,2018-02-15,2021-08-01,2021-11-01,0,Isle of Man,France,1012.12,2,0,2,
IDXX17907,Adonis\AS-103,Mr. Joseph Mims,M,2005-07-04,2021-04-27,2021-11-21,1,Turkmenistan,Sudan,4096.2,1,0,2,
IDZZ74184,Omega\OG-300,Ms. Yolanda Porter,F,2014-08-23,2021-07-09,2021-11-11,0,Iraq,Switzerland,3341.75,1,1,2,631.67
IDZZ87864,Omega\OG-188,Ms. Dawn Boyd,F,2003-11-16,2021-10-28,2022-06-15,1,Spain,Grenada,6430.14,2,0,1,
IDXX40870,Adonis\AS-069,Ms. Britt Baugh,F,2014-08-20,2021-06-01,2021-09-01,0,Norfolk Island,San Marino,17305.41,2,1,2,
IDYY47937,Calisto\CS-287,Mr. Tony Berry,M,2016-12-24,2021-11-25,2022-04-24,0,Gambia,Wallis and Futuna,18073.06,1,0,2,3196.87
IDZZ49097,Omega\OG-174,Mr. John Balsamo,M,1984-08-10,2021-07-24,2021-08-12,1,Sierra Leone,Bouvet Island,7143.35,1,0,2,1269.05
IDZZ99422,Omega\OG-919,Ms. Ariana Wirth,F,1995-09-10,2021-05-03,2021-06-09,1,Trinidad and Tobago,Nigeria,7650.71,2,1,2,1097.77
IDYY07103,Calisto\CS-315,Ms. Mildred Stevens,F,2013-04-04,2021-11-06,2022-03-08,0,Guernsey,Russia,6128.43,1,1,2,1140.37
IDYY61422,Calisto\CS-275,Mr. Kevin Bowman,M,1994-04-15,2021-04-17,2021-12-31,1,Faroe Islands,Timor-Leste,13005.46,1,0,1,1454.38
IDYY96618,Calisto\CS-338,Ms. Bertha Bowen,F,1987-09-15,2021-09-17,2022-03-06,1,Côte d'Ivoire,Ethiopia,5070.36,1,0,2,1223.97
IDYY05660,Calisto\CS-622,Mr. Raul Cloninger,M,1990-09-22,2021-02-08,2021-06-11,1,Mali,India,8632.72,1,1,2,
IDZZ70487,Omega\OG-129,Ms. Ines Pena,F,1994-10-15,2021-06-23,2021-07-22,1,Rwanda,Germany,6191.51,1,1,2,
IDXX00229,Adonis\AS-750,Ms. Kathryn Voight,F,1982-08-13,2021-09-19,2022-03-26,1,Cook Islands,India,13966.16,1,0,2,3203.47
IDZZ36711,Omega\OG-785,Mr. Harrison Masterson,M,1999-05-24,2021-09-10,2021-09-21,1,Argentina,Anguilla,6304.89,2,0,2,1055.28
IDXX83705,Adonis\AS-177,Ms. Florence Sandmeier,F,2014-12-30,2021-03-02,2021-04-11,0,El Salvador,Greenland,7133.93,2,1,3,
IDXX92064,Adonis\AS-912,Mr. Nicolas Cooper,M,1986-10-05,2021-11-25,2022-03-21,1,Kazakhstan,Eritrea,4422.26,0,1,2,1246.72
IDXX20236,Adonis\AS-260,Mr. Mark Newcomer,M,1992-07-05,2021-03-18,2021-06-28,1,Kiribati,Montserrat,11889.71,1,0,2,2790.52
IDXX78678,Adonis\AS-047,Ms. Stephanie Peck,F,2008-08-05,2021-12-10,2022-07-27,0,South Korea,El Salvador,13292.99,2,1,1,
IDYY35261,Calisto\CS-497,Ms. Helen Rowland,F,2004-08-23,2021-03-24,2021-11-16,1,American Samoa,Bahrain,15602.52,1,1,1,
IDYY53453,Calisto\CS-549,Mr. William Reposa,M,2013-09-26,2021-08-31,2022-02-10,0,Laos,Cocos [Keeling] Islands,3617.32,1,1,2,
IDXX99067,Adonis\AS-902,Ms. Kaitlyn Cooper,F,1998-01-03,2021-03-08,2021-08-14,1,Argentina,Togo,8465.55,1,1,2,1879.44
IDZZ01766,Omega\OG-532,Ms. Natasha Adams,F,2013-10-07,2021-11-08,2022-07-02,0,Tuvalu,Singapore,8252.58,1,0,2,1286.51
IDXX74962,Adonis\AS-055,Mr. Craig Todd,M,2004-12-11,2021-02-26,2021-05-04,1,Hungary,Saudi Arabia,3444.33,0,1,2,
IDZZ03457,Omega\OG-433,Ms. Ella Guzman,F,1985-01-11,2021-03-29,2021-11-12,1,Liechtenstein,Uruguay,11010.55,1,1,1,959.1
IDZZ43479,Omega\OG-318,Ms. Dorothy Towns,F,1989-08-15,2021-11-15,2022-07-08,1,Malta,Kuwait,3174.0,0,1,1,640.37
IDYY99431,Calisto\CS-775,Ms. Barbara Bradshaw,F,2021-10-22,2021-08-01,2021-12-07,0,Guinea-Bissau,South Korea,13452.55,2,1,2,2101.01
IDXX79484,Adonis\AS-812,Ms. Kenda Adams,F,1988-04-09,2021-10-24,2022-02-06,1,Myanmar [Burma],Bhutan,836.69,2,1,2,426.03
IDYY03974,Calisto\CS-250,Mr. Kevin Vallery,M,2000-04-09,2021-07-31,2022-03-15,1,Liberia,Syria,5871.46,1,0,1,
IDZZ90741,Omega\OG-187,Ms. Margaret Juarez,F,1999-12-01,2021-07-06,2022-03-09,1,Trinidad and Tobago,France,7127.19,0,1,1,856.76
IDZZ78939,Omega\OG-112,Mr. Robert Cote,M,1990-06-02,2021-07-20,2022-04-14,1,Niue,New Caledonia,2570.46,2,1,1,408.61
IDYY54350,Calisto\CS-897,Mr. George Moniz,M,1996-02-21,2021-03-23,2021-09-22,1,Finland,Bosnia and Herzegovina,2072.75,2,0,1,458.5
IDYY46069,Calisto\CS-927,Ms. Janet Howell,F,2018-12-12,2021-02-08,2021-03-14,0,Poland,Serbia,890.51,1,0,3,516.58
IDZZ87612,Omega\OG-904,Mr. Harley Fields,M,1986-12-01,2021-12-06,2022-12-04,1,North Korea,Svalbard and Jan Mayen,5971.42,0,0,2,
IDXX40955,Adonis\AS-654,Ms. Karen Lancaster,F,1981-12-14,2021-01-29,2021-08-24,1,Palestinian Territories,Mongolia,5932.36,0,1,1,
IDXX44138,Adonis\AS-137,Ms. Sharon Campbell,F,1997-11-29,2021-09-23,2022-05-08,1,Australia,Solomon Islands,3286.04,1,1,2,957.33
IDXX20383,Adonis\AS-241,Ms. Alice Reed,F,2004-05-23,2021-04-08,2021-12-31,1,Cambodia,Tuvalu,8329.32,0,0,1,
IDZZ56976,Omega\OG-986,Ms. Joan Martinez,F,1982-07-23,2021-10-18,2022-08-15,1,Afghanistan,Kenya,4894.93,0,1,1,738.88
IDYY29596,Calisto\CS-744,Mr. Juan Hernandez,M,1986-06-04,2021-09-26,2022-04-10,1,Ghana,Luxembourg,4708.04,0,1,2,1163.2
IDXX80588,Adonis\AS-503,Mr. Anderson Swain,M,2015-07-23,2021-07-26,2021-09-04,0,Malawi,Iran,5488.3,2,1,3,1660.55
IDXX77944,Adonis\AS-444,Mr. William Crowley,M,1984-03-17,2021-02-10,2021-11-03,1,Djibouti,Tonga,15883.09,1,0,1,
IDYY74801,Calisto\CS-479,Ms. Wanda Farris,F,1985-05-13,2021-01-04,2021-02-15,1,Western Sahara,Uruguay,7785.71,0,0,2,1789.33
IDXX94925,Adonis\AS-769,Mr. Brian Loomis,M,2017-05-20,2021-02-12,2021-12-04,0,Vatican City,Pakistan,5175.38,2,0,2,1238.59
IDZZ15295,Omega\OG-877,Ms. Nellie Fields,F,2021-08-12,2021-10-08,2022-02-16,0,Romania,Iraq,2130.83,0,0,2,670.64
IDXX39742,Adonis\AS-144,Ms. Dorothy Tidwell,F,2007-09-08,2021-02-18,2021-07-07,0,Liberia,Suriname,5171.93,2,0,2,
IDZZ66809,Omega\OG-050,Ms. Erin Huckabaa,F,2012-09-05,2021-08-12,2022-02-08,0,Portugal,Kenya,6416.17,2,1,1,522.25
IDZZ87231,Omega\OG-313,Mr. Kevin Ronning,M,1986-05-11,2021-12-01,2022-06-07,1,South Africa,Pakistan,8372.99,1,0,1,917.88
IDZZ36131,Omega\OG-299,Ms. Natasha Rossiter,F,2014-09-14,2021-10-14,2022-02-17,0,Antarctica,Angola,7215.57,0,0,2,
IDXX66632,Adonis\AS-294,Ms. Kristina Haglund,F,2009-10-24,2021-09-23,2022-04-03,0,Pakistan,Heard Island and McDonald Islands,9298.97,1,0,2,2156.48
IDYY88709,Calisto\CS-621,Mr. Tony Cranford,M,2019-12-01,2021-08-18,2022-04-22,0,Barbados,Saudi Arabia,10864.9,1,1,1,1060.79
IDZZ86918,Omega\OG-547,Ms. Jennifer Ewing,F,2007-03-07,2021-05-01,2021-06-27,0,French Guiana,Malaysia,17123.18,2,0,3,3270.97
IDXX95118,Adonis\AS-445,Mr. David Clerc,M,2010-05-12,2021-12-08,2022-01-10,0,Laos,Bolivia,18512.51,1,0,2,4001.6
IDYY94172,Calisto\CS-881,Ms. Eva Baldwin,F,2021-10-02,2021-12-07,2022-08-24,0,Brazil,Netherlands Antilles,3499.77,0,0,1,
IDZZ68230,Omega\OG-170,Mr. John Harari,M,1982-08-04,2021-10-30,2022-05-22,1,Luxembourg,El Salvador,9204.69,0,1,2,1467.15
IDXX67906,Adonis\AS-688,Ms. Donna Boyd,F,2003-02-28,2021-02-18,2021-07-13,1,Cameroon,Tunisia,2966.0,1,0,2,994.39
IDXX58505,Adonis\AS-656,Ms. Ellen Chin,F,2005-05-01,2021-09-12,2022-05-16,1,Malta,British Indian Ocean Territory,7618.31,2,0,1,
IDZZ43072,Omega\OG-068,Mr. Ernest Schneider,M,1988-07-31,2021-10-02,2022-08-26,1,Greece,Fiji,16719.18,1,0,1,1414.64
IDZZ06403,Omega\OG-861,Mr. Jon Morasca,M,1991-06-27,2021-11-27,2022-08-11,1,Eritrea,Malaysia,6910.68,0,0,1,
IDZZ16401,Omega\OG-081,Mr. Peter Echols,M,1993-02-02,2021-12-01,2022-10-06,1,United Arab Emirates,Nigeria,5059.5,2,1,1,548.46
IDXX49260,Adonis\AS-586,Ms. Juana Taylor,F,1993-03-18,2021-11-27,2022-11-15,1,Italy,Cameroon,3840.74,0,1,1,
IDZZ78646,Omega\OG-455,Ms. Elizabeth Hebel,F,2001-02-15,2021-07-12,2021-09-08,1,Tonga,Chile,9815.22,0,1,2,
IDZZ82462,Omega\OG-073,Mr. Tom Fierro,M,1987-09-12,2021-02-08,2021-06-13,1,Cambodia,Sudan,8086.26,2,0,2,1266.74
IDZZ80985,Omega\OG-599,Ms. Dorothy Northern,F,2012-04-30,2021-10-23,2021-12-10,0,Australia,Mongolia,8575.72,0,1,2,1290.03
IDXX70811,Adonis\AS-158,Ms. Camille Castelluccio,F,2016-04-04,2021-10-09,2022-09-22,0,Algeria,Sierra Leone,2595.96,1,0,1,555.64
IDXX73146,Adonis\AS-726,Mr. William Jamison,M,2002-09-18,2021-10-10,2022-03-31,1,Hong Kong,Kazakhstan,5041.46,1,0,2,
IDYY51427,Calisto\CS-307,Ms. Jewel Wert,F,1988-07-17,2021-07-21,2022-06-27,1,Kuwait,Russia,5491.74,1,1,1,779.83
IDXX42765,Adonis\AS-117,Mr. John Thibault,M,1993-07-25,2021-02-27,2021-03-12,1,Tanzania,Haiti,12052.85,1,1,2,2534.77
IDYY33336,Calisto\CS-547,Ms. Georgina Blenman,F,1991-10-14,2021-11-22,2022-02-23,1,Palau,Yemen,9375.88,1,1,2,
IDYY79194,Calisto\CS-624,Mr. Richard Hutchins,M,2005-08-13,2021-03-20,2021-08-06,0,Indonesia,Czech Republic,10691.45,1,0,2,
IDYY27071,Calisto\CS-085,Mr. John Mcgowan,M,2004-04-25,2021-01-01,2021-04-04,1,Lithuania,Bhutan,6066.28,1,0,2,1388.58
IDXX92661,Adonis\AS-179,Mr. James Weigle,M,2013-08-29,2021-03-11,2021-04-20,0,Cocos [Keeling] Islands,Ethiopia,6672.66,1,0,2,1640.44
IDYY46502,Calisto\CS-915,Mr. Bryan Thornton,M,2008-12-26,2021-06-17,2021-11-01,0,American Samoa,Moldova,15969.45,2,1,2,2458.81
IDXX96772,Adonis\AS-412,Ms. Freda Grose,F,2010-05-06,2021-01-14,2021-07-30,0,Myanmar [Burma],Saint Lucia,15320.85,1,0,1,
IDXX31837,Adonis\AS-443,Ms. Roxanne Davis,F,2020-07-23,2021-07-15,2022-02-12,0,Italy,Cayman Islands,8834.52,1,1,2,1849.28
IDYY86883,Calisto\CS-428,Ms. Amanda Barner,F,1993-05-09,2021-11-13,2022-05-07,1,Switzerland,Cocos [Keeling] Islands,10900.31,1,1,2,
IDZZ77134,Omega\OG-791,Ms. Karen Clossin,F,1999-01-28,2021-12-28,2022-09-07,1,South Korea,Monaco,9316.22,1,1,1,869.83
IDXX97497,Adonis\AS-963,Ms. Dorothy Murphy,F,2006-10-08,2021-08-29,2022-01-10,0,Sudan,Cyprus,2499.33,1,1,2,717.16
IDXX41975,Adonis\AS-318,Mr. John Sutphin,M,1985-05-25,2021-06-12,2022-06-01,1,Faroe Islands,Ireland,947.22,0,1,1,
IDYY39657,Calisto\CS-848,Mr. Maximo Johson,M,1988-02-16,2021-10-19,2021-12-14,1,Anguilla,Niue,12377.98,2,1,2,2050.08
IDZZ11395,Omega\OG-439,Mr. Jean Volz,M,2001-07-25,2021-10-29,2021-11-19,1,Estonia,Bulgaria,1765.95,2,1,2,
IDXX69672,Adonis\AS-847,Mr. Oscar Johnston,M,1989-09-13,2021-03-11,2021-05-07,1,Cuba,France,7555.07,0,0,2,2011.62
IDZZ68637,Omega\OG-142,Ms. Brittany Orenstein,F,1996-11-03,2021-02-06,2021-09-11,1,South Africa,Grenada,10196.82,1,0,2,1631.44
IDZZ92420,Omega\OG-821,Mr. David Barnhart,M,1989-04-15,2021-08-08,2022-03-09,1,Kiribati,Côte d'Ivoire,18117.5,1,1,1,1342.55
IDXX46319,Adonis\AS-971,Ms. Debra Mcclurg,F,2010-07-23,2021-04-02,2021-10-03,0,São Tomé and Príncipe,Nepal,8787.73,1,1,2,1849.74
IDZZ54382,Omega\OG-537,Mr. John Mason,M,2008-01-17,2021-04-08,2021-05-01,0,Slovakia,Mayotte,7291.62,0,1,3,
IDZZ95890,Omega\OG-491,Mr. Shirley Garland,M,2005-01-24,2021-06-09,2021-10-25,1,Norway,Iceland,1474.93,0,0,2,
IDZZ52751,Omega\OG-875,Ms. Pauline Richardson,F,2004-07-29,2021-10-28,2021-11-25,1,Samoa,Mayotte,14971.63,1,1,2,1989.81
IDYY16803,Calisto\CS-589,Ms. Lisa Miller,F,2007-09-22,2021-08-25,2022-08-06,0,Canada,Aruba,5769.26,2,0,2,1106.68
IDZZ80043,Omega\OG-106,Mr. Billy Drayton,M,1981-06-17,2021-04-20,2021-06-18,1,Portugal,Indonesia,12782.05,2,1,2,1644.43
IDYY38989,Calisto\CS-305,Mr. Jose Roden,M,1996-05-02,2021-08-17,2022-06-17,1,Angola,Nigeria,2477.07,2,1,1,448.07
IDXX98590,Adonis\AS-599,Ms. Deborah Seguin,F,2013-05-06,2021-10-25,2022-10-10,0,Tuvalu,Cyprus,15234.35,2,1,1,
IDZZ88600,Omega\OG-067,Mr. Ronald Otto,M,2019-10-30,2021-02-05,2021-05-21,0,France,Madagascar,8514.53,1,0,2,
IDZZ96145,Omega\OG-518,Mr. Enrique Waldrep,M,2017-03-22,2021-04-17,2021-11-11,0,Saint Vincent and the Grenadines,Benin,6942.16,2,0,1,
IDYY69035,Calisto\CS-211,Ms. Diana Helwig,F,1991-05-17,2021-05-06,2021-06-18,1,Trinidad and Tobago,Japan,14431.06,2,0,2,
IDZZ05048,Omega\OG-733,Mr. Jason Burke,M,2008-12-14,2021-03-06,2021-08-08,0,Mali,Swaziland,6227.74,1,0,2,1060.63
IDYY71824,Calisto\CS-273,Mr. Jim Boyd,M,2015-12-08,2021-08-06,2022-05-01,0,Norfolk Island,Bermuda,15028.07,2,0,2,2592.38
IDXX08118,Adonis\AS-501,Ms. Regina Tran,F,2021-12-31,2021-12-28,2022-12-07,0,Macedonia [FYROM],Morocco,2779.34,2,1,1,432.32
IDYY04608,Calisto\CS-932,Mr. Pete Baumbach,M,1990-01-09,2021-07-02,2021-09-28,1,Micronesia,Kosovo,12492.52,1,1,2,2171.61
IDZZ92534,Omega\OG-529,Mr. Billy Daniels,M,2020-11-08,2021-09-15,2022-03-12,0,Bermuda,Canada,4144.71,1,0,2,800.42
IDYY43062,Calisto\CS-692,Ms. Mallory Jones,F,2003-11-17,2021-05-18,2022-05-16,1,Macau,Eritrea,7746.09,1,1,1,943.88
IDZZ19305,Omega\OG-535,Mr. William Wilt,M,2000-06-22,2021-12-21,2022-08-24,1,Angola,Côte d'Ivoire,3328.99,0,0,1,719.02
IDZZ37535,Omega\OG-003,Mr. Joshua Carroll,M,2021-06-03,2021-04-30,2021-10-05,0,Mauritius,Azerbaijan,6812.87,1,1,2,1004.76
IDZZ33621,Omega\OG-135,Ms. Bonnie Scott,F,2015-01-09,2021-12-25,2022-12-04,0,Singapore,Congo [DRC],9147.97,1,0,2,
IDZZ07348,Omega\OG-511,Mr. Joseph Rhem,M,1992-02-04,2021-04-01,2022-02-12,1,British Virgin Islands,Tunisia,7456.87,2,1,2,1074.08
IDYY80782,Calisto\CS-793,Mr. Scott Precourt,M,1994-11-17,2021-06-29,2021-10-01,1,Antigua and Barbuda,Bermuda,1724.7,0,0,2,815.89
IDZZ46199,Omega\OG-542,Ms. Velda Ungerecht,F,1999-03-05,2021-02-08,2021-09-05,1,Cape Verde,Sierra Leone,1572.49,0,0,2,703.68
IDYY37403,Calisto\CS-550,Mr. Mark Wagoner,M,2000-02-24,2021-11-14,2022-04-06,1,Solomon Islands,Barbados,15691.7,2,1,2,2526.82
IDYY73086,Calisto\CS-001,Mr. Brandon Lawrence,M,2006-09-24,2021-04-05,2022-01-28,0,Martinique,Grenada,272.14,0,0,1,441.71
IDXX58205,Adonis\AS-377,Ms. Annie Nelson,F,2008-06-14,2021-01-28,2021-06-16,0,India,Nicaragua,15929.32,2,0,2,3393.19
IDZZ44658,Omega\OG-237,Mr. Victor Roberts,M,2019-06-24,2021-09-20,2021-10-25,0,Poland,Azerbaijan,2534.39,2,1,2,
IDXX73652,Adonis\AS-114,Ms. Jordan Bruno,F,1994-12-22,2021-01-16,2021-07-07,1,Niger,Uganda,3205.64,2,1,2,849.46
IDYY70911,Calisto\CS-766,Ms. Carrie Olds,F,2020-03-29,2021-04-20,2022-01-07,0,Lithuania,Indonesia,10093.2,1,0,1,1107.2
IDYY71575,Calisto\CS-633,Ms. Leslie Cruz,F,2006-05-04,2021-09-21,2021-11-11,0,Pitcairn Islands,Jersey,14611.1,1,0,2,2640.12
IDYY15332,Calisto\CS-759,Mr. Julio Hawes,M,2001-11-03,2021-07-16,2021-11-19,1,Macedonia [FYROM],El Salvador,10642.34,1,1,2,1904.93
IDXX07860,Adonis\AS-899,Ms. Allison Sanders,F,1987-09-13,2021-08-01,2021-11-12,1,Faroe Islands,Portugal,2505.42,1,1,2,819.59
IDZZ28794,Omega\OG-577,Mr. Anthony Kahn,M,1980-10-26,2021-03-19,2022-03-16,1,French Southern Territories,Cayman Islands,15778.19,2,1,1,1110.04
IDXX23162,Adonis\AS-487,Ms. Kathleen Martin,F,1985-03-07,2021-09-04,2022-02-16,1,Marshall Islands,Barbados,13989.83,1,1,2,2881.75
IDYY33203,Calisto\CS-129,Ms. Deborah Vega,F,1981-11-08,2021-10-17,2022-09-01,1,Japan,Zambia,12700.18,1,0,1,1434.21
IDXX49851,Adonis\AS-870,Mr. Christopher Arnold,M,2004-04-10,2021-07-06,2022-04-08,1,Marshall Islands,Jordan,13658.94,1,1,1,1591.66
IDZZ33271,Omega\OG-177,Ms. Guadalupe Oconnor,F,2004-07-31,2021-12-14,2022-09-17,1,Togo,Rwanda,3431.05,1,1,2,735.39
IDXX21505,Adonis\AS-713,Ms. Callie Makris,F,1998-05-13,2021-12-26,2022-11-24,1,Nauru,Gambia,18577.74,2,1,1,1941.19
IDYY56950,Calisto\CS-602,Mr. Andrew Roberts,M,1994-03-27,2021-07-11,2021-09-09,1,Sierra Leone,Micronesia,17396.87,1,1,2,2882.96
IDZZ46822,Omega\OG-239,Ms. Rose Hall,F,1987-10-01,2021-03-09,2021-12-27,1,Saint Pierre and Miquelon,Bhutan,11098.92,2,0,1,964.28
IDYY40265,Calisto\CS-685,Mr. Michael Hipple,M,1985-06-02,2021-06-12,2021-09-17,1,Honduras,Gibraltar,8222.27,2,0,2,1610.34
IDZZ89847,Omega\OG-995,Mr. Joseph Bronson,M,1992-10-24,2021-10-20,2022-01-25,1,British Indian Ocean Territory,Lebanon,5865.78,0,1,2,1090.34
IDXX65277,Adonis\AS-811,Ms. Mary Phillips,F,1981-10-09,2021-09-05,2021-10-14,1,Côte d'Ivoire,Hong Kong,12667.75,1,0,2,
IDYY83592,Calisto\CS-126,Mr. David Gouveia,M,1991-11-08,2021-08-06,2022-05-13,1,Mexico,Philippines,13729.12,1,0,1,
IDYY86842,Calisto\CS-635,Ms. Shirley Fox,F,1994-07-17,2021-05-15,2022-03-10,1,Laos,Egypt,7275.74,1,1,1,904.15
IDYY92195,Calisto\CS-540,Mr. Donald Pike,M,1985-01-15,2021-12-27,2022-08-18,1,Martinique,Lesotho,10747.19,2,1,1,1051.09
IDYY60618,Calisto\CS-671,Ms. Michelle Barnett,F,1994-10-27,2021-01-12,2021-09-15,1,Réunion,Latvia,9151.63,2,0,1,1041.76
IDXX40158,Adonis\AS-794,Ms. Margret Dequattro,F,2017-06-26,2021-06-27,2022-01-30,0,Macau,Gambia,13190.57,1,1,2,2640.39
IDYY72827,Calisto\CS-017,Mr. Corey Pajtas,M,2015-12-14,2021-09-11,2022-01-12,0,Ghana,New Caledonia,18001.52,2,0,2,
IDZZ14287,Omega\OG-568,Ms. Cheryl Garcia,F,2020-04-06,2021-06-29,2021-11-15,0,Morocco,Comoros,7286.02,0,0,2,1280.5
IDYY94388,Calisto\CS-055,Ms. Lana Vega,F,2005-03-20,2021-10-01,2022-09-08,1,Zambia,Cyprus,5404.39,0,0,1,963.52
IDYY17620,Calisto\CS-588,Mr. Darron Aderholt,M,2014-01-22,2021-02-22,2021-12-05,0,Ethiopia,Maldives,3680.04,2,1,2,693.97
IDZZ06986,Omega\OG-059,Ms. Trudy White,F,1984-06-02,2021-07-08,2021-08-02,1,Tanzania,Bosnia and Herzegovina,5858.96,1,1,2,1003.52
IDYY00628,Calisto\CS-957,Mr. Michael Parker,M,2008-11-03,2021-01-28,2021-05-25,0,Tuvalu,Puerto Rico,12983.75,2,0,2,
IDZZ27326,Omega\OG-565,Ms. Tammy Slavin,F,2001-02-11,2021-03-26,2021-06-19,1,Sweden,Guatemala,9502.5,0,1,2,1500.54
IDZZ66442,Omega\OG-088,Mr. Randall Gaytan,M,2005-03-31,2021-01-05,2021-06-22,1,Russia,Australia,9994.57,1,0,2,
IDZZ88558,Omega\OG-362,Ms. Lynn Jones,F,1984-02-27,2021-07-25,2021-09-04,1,Jamaica,Puerto Rico,1132.42,2,0,3,
IDZZ97627,Omega\OG-402,Ms. Vicky Grenier,F,1993-03-15,2021-04-20,2022-01-19,1,Uganda,Kazakhstan,6165.65,0,0,1,884.67
IDXX01763,Adonis\AS-797,Mr. Norman Anderson,M,1992-04-02,2021-05-08,2021-05-24,1,Grenada,Sri Lanka,15308.9,1,0,2,
IDYY12395,Calisto\CS-954,Ms. Sarah Nguyen,F,2013-05-29,2021-12-21,2022-11-01,0,Faroe Islands,Croatia,2349.78,1,0,1,
IDYY58067,Calisto\CS-919,Ms. Mildred Mendoza,F,1993-02-06,2021-09-20,2021-11-11,1,Jamaica,Cayman Islands,378.28,1,0,2,482.5
IDZZ32477,Omega\OG-473,Mr. James Soares,M,1986-04-02,2021-12-22,2022-07-29,1,Cameroon,Saint Pierre and Miquelon,7802.53,1,0,1,881.68
IDXX53204,Adonis\AS-091,Ms. Estella Smith,F,2005-06-05,2021-07-16,2021-11-14,1,Nauru,San Marino,14582.53,2,0,2,3216.96
IDYY75967,Calisto\CS-025,Ms. Donna Cox,F,1997-06-07,2021-10-02,2022-01-26,1,French Guiana,Serbia,8447.48,2,1,2,
IDXX13378,Adonis\AS-723,Ms. Kacie Peek,F,1995-04-27,2021-01-23,2021-04-11,1,Macau,Guam,3444.25,0,1,2,1067.44
IDZZ40102,Omega\OG-895,Mr. Randy Beasley,M,1986-04-05,2021-12-17,2021-12-24,1,United Kingdom,Sierra Leone,5274.47,1,0,2,1050.71
IDYY90608,Calisto\CS-806,Mr. Brandon Mister,M,2009-07-21,2021-12-10,2022-07-04,0,Netherlands,Armenia,3296.91,2,0,1,
IDZZ03807,Omega\OG-627,Mr. Jonathan Perry,M,1990-08-01,2021-11-03,2022-02-21,1,Pakistan,Guatemala,14451.96,2,0,2,2045.05
IDYY15341,Calisto\CS-532,Ms. Eva Salvas,F,2004-02-04,2021-06-24,2021-09-30,1,Panama,Western Sahara,7392.02,0,1,2,1550.74
IDYY76996,Calisto\CS-346,Ms. Karen Lynn,F,1996-09-18,2021-08-11,2021-08-19,1,Gabon,Palau,13667.03,2,1,2,
IDZZ83993,Omega\OG-920,Ms. Brenda Hansen,F,2005-12-18,2021-01-21,2021-03-09,0,Canada,Peru,7824.09,0,0,2,1345.63
IDYY75520,Calisto\CS-429,Ms. Margaret Parks,F,2017-06-26,2021-05-20,2021-07-03,0,British Indian Ocean Territory,El Salvador,17774.2,1,0,3,4572.3
IDXX07004,Adonis\AS-729,Ms. Mabel Hemberger,F,2018-10-06,2021-12-29,2022-02-17,0,Turkey,French Guiana,9602.28,0,1,2,2085.31
IDXX98571,Adonis\AS-318,Ms. Jesse Thornburg,F,2008-03-13,2021-10-21,2022-07-15,0,Mozambique,Slovakia,7658.67,2,0,1,
IDZZ92681,Omega\OG-466,Ms. Vincenza Young,F,2007-10-28,2021-08-29,2022-08-10,0,Solomon Islands,Guadeloupe,15400.05,1,0,1,1219.56
